ar100_mean,ar100_std,eval_loss_mean,eval_loss_std,map_mean,map_small_mean,map_small_std,map_std,probe_id,runs_ok,runs_total,score_mean,score_std
0.21046554297208786,0.0005706027150154114,0.34088027477264404,0.00707438588142395,0.15397793054580688,0.0934327021241188,0.00032166391611099243,0.0006474554538726807,baseline_low,2,2,0.11159627065062523,3.092810511588773e-05
0.20371511578559875,0.0016173124313354492,0.3393173962831497,0.00067882239818573,0.15064048022031784,0.0889166034758091,0.0008158944547176361,0.0010000094771385193,appearance_low,2,2,0.10743376649916173,0.0008711289614439024
