ar1,ar10,ar100,ar100_large,ar100_large_step,ar100_medium,ar100_medium_step,ar100_small,ar100_small_step,ar100_step,ar10_step,ar1_step,base_config_path,config_path,duration_sec,eval_classification_loss,eval_classification_loss_step,eval_localization_loss,eval_localization_loss_step,eval_loss,eval_loss_step,eval_regularization_loss,eval_regularization_loss_step,log_path,map,map_50,map_50_step,map_75,map_75_step,map_large,map_large_step,map_medium,map_medium_step,map_small,map_small_step,map_step,probe_id,returncode,run_key,run_label,runtime_config_path,schedule_total_steps,schedule_warmup_ratio,schedule_warmup_steps,score,status,train_classification_loss,train_classification_loss_step,train_localization_loss,train_localization_loss_step,train_loss,train_loss_step,train_regularization_loss,train_regularization_loss_step
0.03334483504295349,0.15402105450630188,0.2121555060148239,0.8341254591941833,5000,0.5627652406692505,5000,0.14334551990032196,5000,5000,5000,5000,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase0_d1_res_768.config,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase0_d1_res_768.steps_5000.screen.config,3166.55890083313,0.2433977723121643,5000,0.012590891681611538,5000,0.2877437472343445,5000,0.03175503388047218,5000,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/experiments/phase1_runs/eff_d1_res768/run.log,0.1631460189819336,0.3311413824558258,5000,0.14349612593650818,5000,0.6758987903594971,5000,0.4950603246688843,5000,0.08803663402795792,5000,5000,eff_d1_res768,0,eff_d1_res768,screen,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase0_d1_res_768.steps_5000.screen.config,5000,0.008333333333333333,42,0.11056944951415061,ok,0.17550063133239746,5000,0.006297600455582142,5000,0.2135532647371292,5000,0.03175503760576248,5000
0.025211380794644356,0.1405039131641388,0.20031523704528809,0.6659696102142334,5000,0.4807031750679016,5000,0.1429273635149002,5000,5000,5000,5000,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase0_d1_anchor_scale_2p0_dense.config,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase0_d1_anchor_scale_2p0_dense.steps_5000.screen.config,3424.445912837982,0.2957199215888977,5000,0.01268345583230257,5000,0.33940067887306213,5000,0.030997339636087418,5000,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/experiments/phase1_runs/eff_d1_anchor_scale2p0_dense/run.log,0.1438404619693756,0.3332307040691376,5000,0.11152733862400055,5000,0.4924689829349518,5000,0.3927168548107147,5000,0.08663196116685867,5000,5000,eff_d1_anchor_scale2p0_dense,0,eff_d1_anchor_scale2p0_dense,screen,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase0_d1_anchor_scale_2p0_dense.steps_5000.screen.config,5000,0.008333333333333333,42,0.10379451140761375,ok,0.22192806005477905,5000,0.009975493885576725,5000,0.2629008889198303,5000,0.030997343361377716,5000
0.028671665117144585,0.13708031177520752,0.20525820553302765,0.6957224607467651,5000,0.5551766753196716,5000,0.13679258525371552,5000,5000,5000,5000,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase1_ssd_r50_fpn_640.config,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase1_ssd_r50_fpn_640.steps_5000.screen.config,1787.2149999141693,0.23235614597797394,5000,0.3470565676689148,5000,0.7967154383659363,5000,0.21730256080627441,5000,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/experiments/phase1_runs/ssd_r50_fpn_640/run.log,0.14109231531620026,0.2780657708644867,5000,0.12654352188110352,5000,0.6211974024772644,5000,0.4652104377746582,5000,0.062488067895174026,5000,5000,ssd_r50_fpn_640,0,ssd_r50_fpn_640,screen,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase1_ssd_r50_fpn_640.steps_5000.screen.config,5000,0.08,400,0.0860693421214819,ok,0.1697920560836792,5000,0.1897156834602356,5000,0.5768103003501892,5000,0.21730254590511322,5000
0.02917305938899517,0.13312937319278717,0.1983179748058319,0.6155893802642822,5000,0.5136508941650391,5000,0.13345982134342194,5000,5000,5000,5000,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase1_ssd_r101_fpn_640.config,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase1_ssd_r101_fpn_640.steps_5000.screen.config,2278.773895263672,0.23576997220516205,5000,0.3556133210659027,5000,0.8357574343681335,5000,0.24437405169010162,5000,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/experiments/phase1_runs/ssd_r101_fpn_640/run.log,0.1342991590499878,0.26688921451568604,5000,0.1174786314368248,5000,0.44292089343070984,5000,0.4148424565792084,5000,0.061572082340717316,5000,5000,ssd_r101_fpn_640,0,ssd_r101_fpn_640,screen,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase1_ssd_r101_fpn_640.steps_5000.screen.config,5000,0.08,400,0.08339020535349845,ok,0.15502038598060608,5000,0.19231972098350525,5000,0.5917141437530518,5000,0.24437406659126282,5000
