ar100_mean,ar100_std,eval_loss_mean,eval_loss_std,map_mean,map_small_mean,map_small_std,map_std,probe_id,runs_ok,runs_total,score_mean,score_std
0.21234489977359772,0.0014918148517608643,0.34375813603401184,0.0060707926750183105,0.15696490556001663,0.09532292187213898,0.001965343952178955,0.0016277357935905457,d1_anchor_scale_2p0_dense,2,2,0.11381551697850227,0.0018640615046024295
0.21300877630710602,0.0017017275094985962,0.2904423922300339,0.0040033310651779175,0.16412615776062012,0.08718432113528252,0.003999520093202591,0.0015994608402252197,d1_res_768,2,2,0.11026687212288379,0.003279502317309377
0.20986369252204895,0.0008525550365447998,0.32845422625541687,2.950429916381836e-06,0.15693245828151703,0.08967196196317673,0.00059470534324646,8.934736251831055e-05,d1_anchor_scale_2p5,2,2,0.10985011085867882,0.0004430979490280193
