ar1,ar10,ar100,ar100_large,ar100_large_step,ar100_medium,ar100_medium_step,ar100_small,ar100_small_step,ar100_step,ar10_step,ar1_step,base_config_path,config_path,duration_sec,eval_classification_loss,eval_classification_loss_step,eval_localization_loss,eval_localization_loss_step,eval_loss,eval_loss_step,eval_regularization_loss,eval_regularization_loss_step,log_path,map,map_50,map_50_step,map_75,map_75_step,map_large,map_large_step,map_medium,map_medium_step,map_small,map_small_step,map_step,metrics_backfilled,probe_id,resumed,returncode,run_key,run_label,runtime_config_path,schedule_total_steps,schedule_warmup_ratio,schedule_warmup_steps,score,status,train_classification_loss,train_classification_loss_step,train_localization_loss,train_localization_loss_step,train_loss,train_loss_step,train_regularization_loss,train_regularization_loss_step
0.0283772274851799,0.15037746727466583,0.21383671462535858,0.6603612303733826,10000,0.511704683303833,10000,0.15426136553287506,10000,10000,10000,10000,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase0_d1_anchor_scale_2p0_dense.config,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase0_d1_anchor_scale_2p0_dense.steps_10000.confirm_r1.config,6411.075999498367,0.2944757044315338,10000,0.01203616987913847,10000,0.33768734335899353,10000,0.031175481155514717,10000,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/experiments/phase0_runs/d1_anchor_scale_2p0_dense__confirm_r1/run.log,0.15859264135360718,0.3491237163543701,10000,0.12813740968704224,10000,0.6125908493995667,10000,0.4317704141139984,10000,0.09728826582431793,10000,10000,True,d1_anchor_scale_2p0_dense,True,0,d1_anchor_scale_2p0_dense__confirm_r1,confirm_r1,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase0_d1_anchor_scale_2p0_dense.steps_10000.confirm_r1.config,10000,0.008333333333333333,83,0.1156795784831047,ok,0.24091605842113495,10000,0.011695233173668385,10000,0.2837867736816406,10000,0.031175479292869568,10000
0.027806203812360764,0.14962024986743927,0.21085308492183685,0.6620722413063049,10000,0.5166510939598083,10000,0.15046633780002594,10000,10000,10000,10000,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase0_d1_anchor_scale_2p0_dense.config,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase0_d1_anchor_scale_2p0_dense.steps_10000.confirm_r2.config,2829.5061361789703,0.30610400438308716,10000,0.012506498023867607,10000,0.34982892870903015,10000,0.03121841326355934,10000,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/experiments/phase0_runs/d1_anchor_scale_2p0_dense__confirm_r2/run.log,0.1553371697664261,0.33991387486457825,10000,0.132982075214386,10000,0.5257247090339661,10000,0.4369257092475891,10000,0.09335757791996002,10000,10000,,d1_anchor_scale_2p0_dense,,0,d1_anchor_scale_2p0_dense__confirm_r2,confirm_r2,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase0_d1_anchor_scale_2p0_dense.steps_10000.confirm_r2.config,10000,0.008333333333333333,83,0.11195145547389984,ok,0.19936665892601013,10000,0.007526768371462822,10000,0.23811183869838715,10000,0.03121841512620449,10000
0.02910596877336502,0.151715487241745,0.20901113748550415,0.7317490577697754,10000,0.5453256964683533,10000,0.14423781633377075,10000,10000,10000,10000,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase0_d1_anchor_scale_2p5.config,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase0_d1_anchor_scale_2p5.steps_10000.confirm_r1.config,4941.682577610016,0.28221896290779114,10000,0.014950642362236977,10000,0.32845717668533325,10000,0.031287554651498795,10000,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/experiments/phase0_runs/d1_anchor_scale_2p5__confirm_r1/run.log,0.15702180564403534,0.3373515009880066,10000,0.13485735654830933,10000,0.6577915549278259,10000,0.46075859665870667,10000,0.09026666730642319,10000,10000,,d1_anchor_scale_2p5,,0,d1_anchor_scale_2p5__confirm_r1,confirm_r1,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase0_d1_anchor_scale_2p5.steps_10000.confirm_r1.config,10000,0.008333333333333333,83,0.11029320880770684,ok,0.1506301909685135,10000,0.0068031116388738155,10000,0.18872086703777313,10000,0.03128755837678909,10000
0.029366740956902504,0.15252411365509033,0.21071624755859375,0.7490494251251221,10000,0.5322067141532898,10000,0.14609956741333008,10000,10000,10000,10000,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase0_d1_anchor_scale_2p5.config,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase0_d1_anchor_scale_2p5.steps_10000.confirm_r2.config,4944.670002698898,0.2828673720359802,10000,0.01437342632561922,10000,0.3284512758255005,10000,0.03121047094464302,10000,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/experiments/phase0_runs/d1_anchor_scale_2p5__confirm_r2/run.log,0.15684311091899872,0.33292317390441895,10000,0.13257622718811035,10000,0.694876492023468,10000,0.4551793932914734,10000,0.08907725661993027,10000,10000,,d1_anchor_scale_2p5,,0,d1_anchor_scale_2p5__confirm_r2,confirm_r2,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase0_d1_anchor_scale_2p5.steps_10000.confirm_r2.config,10000,0.008333333333333333,83,0.1094070129096508,ok,0.19419996440410614,10000,0.00900132954120636,10000,0.23441176116466522,10000,0.03121047280728817,10000
0.03318554535508156,0.15410877764225006,0.21130704879760742,0.7142585515975952,10000,0.5597895979881287,10000,0.14285139739513397,10000,10000,10000,10000,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase0_d1_res_768.config,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase0_d1_res_768.steps_10000.confirm_r1.config,5736.798624515533,0.24989792704582214,10000,0.012911678291857243,10000,0.2944457232952118,10000,0.03163614496588707,10000,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/experiments/phase0_runs/d1_res_768__confirm_r1/run.log,0.16572561860084534,0.3359817862510681,10000,0.14432553946971893,10000,0.6265670657157898,10000,0.4960630536079407,10000,0.09118384122848511,10000,10000,,d1_res_768,,0,d1_res_768__confirm_r1,confirm_r1,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase0_d1_res_768.steps_10000.confirm_r1.config,10000,0.008333333333333333,83,0.11354637444019317,ok,0.12733902037143707,10000,0.005511370953172445,10000,0.16448654234409332,10000,0.03163614496588707,10000
0.03269658237695694,0.1538609266281128,0.21471050381660461,0.6845057010650635,10000,0.5866948962211609,10000,0.14325709640979767,10000,10000,10000,10000,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase0_d1_res_768.config,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase0_d1_res_768.steps_10000.confirm_r2.config,5746.959682703018,0.2424928843975067,10000,0.012073918245732784,10000,0.28643906116485596,10000,0.031872257590293884,10000,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/experiments/phase0_runs/d1_res_768__confirm_r2/run.log,0.1625266969203949,0.324380099773407,10000,0.14422526955604553,10000,0.6609274744987488,10000,0.5185256004333496,10000,0.08318480104207993,10000,10000,,d1_res_768,,0,d1_res_768__confirm_r2,confirm_r2,/home/wcho/cd2688-object-detection-in-urban-environment-project-1/1_model_training/source_dir/pipeline.phase0_d1_res_768.steps_10000.confirm_r2.config,10000,0.008333333333333333,83,0.10698736980557441,ok,0.13241420686244965,10000,0.003515552496537566,10000,0.16780202090740204,10000,0.031872257590293884,10000
